,date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome,netIncomeRatio,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,link,finalLink,distressed
772,2023-12-31,UBSG.SW,USD,0,2023-12-31,2023-12-30 19:00:00,2023,FY,39063000000,0,39063000000,1.0,0.0,27189000000.0,408000000.0,27597000000.0,11771000000.0,39368000000,39368000000,35513000000.0,28217000000.0,3750000000.0,0,0.0,0,0.0,28739000000,28739000000,0.7357089829,873000000.0,27850000000,0.7129508742,8.83,8.45,3152579449,3295996202,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
773,2022-12-31,UBSG.SW,USD,0,2022-12-31,2022-12-30 19:00:00,2022,FY,33270000000,0,33270000000,1.0,0.0,21059000000.0,265000000.0,21324000000.0,-38459000000.0,-17135000000,-17135000000,13185000000.0,6563000000.0,2061000000.0,0,0.5469191464000001,16135000000,0.4849714457,-6531000000,9604000000,0.2886684701,1942000000.0,7629000000,0.2293056808,2.34,2.25,3260938561,3397470215,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
774,2021-12-31,UBSG.SW,USD,0,2021-12-31,2021-12-30 19:00:00,2021,FY,35059000000,0,35059000000,1.0,0.0,21828000000.0,242000000.0,22070000000.0,-47674000000.0,-25604000000,-25604000000,9964000000.0,3260000000.0,2118000000.0,0,0.33010068740000004,9455000000,0.2696882398,29000000,9484000000,0.2705154169,1998000000.0,7457000000,0.2126985938,2.14,2.06,3482963682,3627241375,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
775,2023-12-31,VZUG.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,585424000,385448000,199976000,0.3415917352,49957000.0,42344000.0,97458000.0,139802000.0,-6560000.0,183199000,568647000,175000.0,316000.0,31837000.0,45753000,0.0781536117,16777000,0.028657861700000002,-3199000,13578000,0.0231934461,1892000.0,11686000,0.0199616005,1.82,1.82,6428572,6428571,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
776,2022-12-31,VZUG.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,636283000,521586000,114697000,0.1802609845,62000000.0,32974000.0,23755000.0,10611000.0,0.0,72611000,594197000,105000.0,258000.0,31863000.0,73949000,0.1162202982,42086000,0.0661435242,-260000,10029000,0.0157618544,2091000.0,7938000,0.0124755808,1.23,1.23,6428571,6428571,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
777,2021-12-31,VZUG.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,631304000,473702000,157602000,0.24964517890000001,61300000.0,31816000.0,22345000.0,66831000.0,61300000.0,66831000,540533000,90000.0,416000.0,31114000.0,94654000,0.1930686325,90771000,0.1437833437,-631000,62049000,0.0982870376,6621000.0,55428000,0.0877992219,8.62,8.62,6428571,6428571,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
778,2020-12-31,VZUG.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,569426000,431347000,138079000,0.24248804940000002,59500000.0,27648000.0,20949000.0,1274000.0,0.0,60774000,492121000,284000.0,548000.0,29988000.0,79639000,0.1884230787,77305000,0.1357595192,-428000,48738000,0.08559145530000001,5531000.0,43207000,0.07587816500000001,7.45,7.45,5796253,5796253,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
779,2023-12-31,VLRT.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,7196000,1685000,5511000,0.7658421345,0.0,2039000.0,0.0,2039000.0,0.0,-1332000,-1332000,1717000.0,1367000.0,436000.0,954000,0.13257365200000001,2235000,0.3105892162,-8728000,-6493000,-0.9023068371,-2000.0,-3568000,-0.4958310172,-1.08,-1.08,3295264,3295264,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
780,2022-12-31,VLRT.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,7230000,2138000,5092000,0.7042876902,-0.5196403872752421,2825000.0,6427000.0,9252000.0,-8382999.0,8382999,10521000,2552000.0,1780000.0,641000.0,-2650000,-0.3665283541,-3291000,-0.45518672200000004,9807000,-3757000,-0.5196403873000001,-298000.0,7185000,0.9937759336,1.82,1.82,3950018,3950018,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
781,2021-12-31,VLRT.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,9581000,1862000,7719000,0.8056570295000001,0.288383258532512,3288000.0,5838000.0,9126000.0,-7656000.0,7656000,9518000,1829000.0,1059000.0,667000.0,730000,0.0761924643,63000,0.006575514,2700000,2763000,0.2883832585,336000.0,5190000,0.5416971089,1.33,1.33,3901525,3901525,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
782,2020-12-31,VLRT.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,8431000,1885000,6546000,0.7764203535,-1.100818408255248,3315000.0,6413000.0,9728000.0,-8840000.0,8840000,10725000,1579000.0,896000.0,665000.0,-1629000,-0.1932155142,-2294000,-0.2720910924,-8433000,-9281000,-1.1008184083,523000.0,-8385000,-0.9945439450000001,-2.18,-2.18,3852982,3852982,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
783,2024-12-31,VATN.SW,CHF,0,2024-12-31,2024-12-31 00:00:00,2024,FY,554299000,0,554299000,1.0,0.0,138452000.0,0.0,138452000.0,415847000.0,554299000,554299000,687390000.0,278520000.0,19845000.0,0,0.0,0,0.0,188039000,188039000,0.33923748730000003,37656000.0,150383000,0.2713030332,9.52,9.52,15796534,15796534,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
784,2023-12-31,VATN.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,780698000,-237720000,1018418000,1.3044967452,0.0,127319000.0,186669000.0,127319000.0,482627000.0,553253000,553253000,639561000.0,212566000.0,23802000.0,23802000,0.030488101700000002,169858000,0.2175719676,14694000,184552000,0.2363935863,40297000.0,144255000,0.18477695600000002,9.13,9.13,15792461,15792461,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
785,2022-12-31,VATN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,478235000,0,478235000,1.0,0.0,72621000.0,0.0,72621000.0,194092000.0,266713000,266713000,387349000.0,36250000.0,22358000.0,182878000,0.4114504375,196770000,0.4114504375,2041000,160520000,0.3356508829,31006000.0,129514000,0.2708166487,8.2,8.2,15792461,15792461,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
786,2021-12-31,VATN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,433115000,0,433115000,1.0,0.0,62416000.0,0.0,62416000.0,201492000.0,263908000,263908000,345443000.0,3799000.0,22834000.0,169608000,0.3916003833,146774000,0.33887997410000004,-6648000,146774000,0.33887997410000004,23649000.0,123125000,0.28427784770000003,7.8,7.8,15792461,15792461,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
787,2023-12-31,VARN.SW,USD,0,2023-12-31,2023-12-30 19:00:00,2023,FY,123988576,53816176,70172400,0.5659585928,0.0,16310588.0,0.0,16310588.0,179352016.0,195662604,249478780,1254232.0,47229391.0,-7828635.0,-133318839,-1.0752509893,-125490204,-1.012111019,-55058026,-180548230,-1.4561682683,-41539265.0,-139008965,-1.1211433302,-13.73,-13.73,10126018,10126018,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
788,2022-12-31,VARN.SW,USD,0,2022-12-31,2022-12-30 19:00:00,2022,FY,126548336,51965203,74583133,0.5893647863,0.0,15564167.0,1803485.0,15564167.0,15738155.0,31302322,83267525,44006951.0,44006951.0,-59078895.0,195983505,1.5601686062,197567277,1.5612001172,-45590723,151976554,1.2009368025,29377894.0,122598660,0.9687891906,12.1,12.1,10126018,10134978,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
789,2021-12-31,VARN.SW,USD,0,2021-12-31,2021-12-30 19:00:00,2021,FY,107920005,42900665,65019340,0.6024771774000001,0.0,11178251.0,1333867.0,11178251.0,15710133.0,26888384,69789049,30044169.0,30044169.0,-51989187.0,234541919,2.183842106,237124052,2.1972205431,-32626302,204497750,1.8949012280000002,48490042.0,156007708,1.4455865527,15.41,15.41,10126018,10126018,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
790,2020-12-31,VARN.SW,USD,0,2020-12-31,2020-12-30 19:00:00,2020,FY,98364527,40220278,58144249,0.5911099334000001,0.0,8709542.0,1165509.0,8709542.0,9348368.0,18057910,58278188,24540048.0,24540048.0,-46195029.0,69973091,0.7760271444,82978627,0.8435828396,-37545584,45433043,0.4618844251,9917649.0,35515394,0.3610589618,3.91,3.91,9093484,9093484,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
791,2024-12-31,VACN.SW,CHF,0,2024-12-31,2024-12-31 00:00:00,2024,FY,942200000,308053000,634147000,0.6730492464000001,1490000.0,31068000.0,11393000.0,42461000.0,590196000.0,634147000,942200000,1281000.0,5774000.0,43487000.0,301851000,0.32036828700000003,0,0.0,252590000,252590000,0.2680853322,40791000.0,211799000,0.22479197620000002,0.0,0.0,0,0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
792,2023-12-31,VACN.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,885316000,585680000,299636000,0.3384509034,54200000.0,31712000.0,12656000.0,44368000.0,0.0,83975000,669655000,1309000.0,5308000.0,42327000.0,255985000,0.28914534470000003,215661000,0.2435977662,-8576000,207085000,0.2339108296,16774999.0,190310000,0.2149627929,6.35,6.34,29984000,30004000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
793,2022-12-31,VACN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,1145479000,675829000,469650000,0.4100031515,50700000.0,27936000.0,1297000.0,49260000.0,1753000.0,99960000,775789000,441000.0,4864000.0,40969000.0,402283000,0.35850417160000003,369690000,0.3227383479,-13240000,356450000,0.3111798645,49671000.0,306779000,0.26781721880000003,10.23,10.22,29986000,30010000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
794,2021-12-31,VACN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,901159000,565154000,336005000,0.3728587297,45100000.0,20256000.0,971000.0,23643000.0,932000.0,68743000,633897000,146000.0,6069000.0,43058000.0,306862000,0.34435654530000004,267262000,0.296575854,-9527000,257735000,0.28600391270000003,40295000.0,217440000,0.24128927300000003,7.25,7.24,29991000,30021000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
795,2023-12-31,VAHN.SW,CHF,0,2023-12-31,2023-12-30 19:00:00,2023,FY,1415341000,2339000,1413002000,0.9983473947,0.0,24239000.0,0.0,24239000.0,1245415000.0,1269654000,1269654000,0.0,3040000.0,17064000.0,163426000,0.1154675799,145687000,0.1029342045,1480000,147167000,0.1039798889,14679000.0,132488000,0.09360853670000001,45.76,45.76,2895150,2895150,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
796,2022-12-31,VAHN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,1366936000,0,1366936000,1.0,0.0,22134000.0,0.0,22134000.0,-356511000.0,356511000,-1173276000,764000.0,764000.0,17200000.0,162758000,-0.0112031587,162972000,0.119224309,144670000,144670000,0.10583524030000001,16773000.0,130884000,0.09574991070000001,44.82,44.82,2919962,2919962,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
797,2021-12-31,VAHN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,1370682000,0,1370682000,1.0,0.0,18928000.0,0.0,18928000.0,-297211000.0,297211000,-1226984000,87000.0,87000.0,27076000.0,173985000,0.0004238766,150465000,0.1097738206,151042000,146822000,0.1071160196,16865000.0,134181000,0.0978936033,45.9,45.9,2923275,2923275,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
798,2020-12-31,VAHN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,1330092000,0,1330092000,1.0,0.0,37090000.0,0.0,37090000.0,-301370000.0,301370000,-1192748000,17172000.0,173000.0,16448000.0,156976000,-0.0130878165,157528000,0.1184339128,3011000,140355000,0.1055227759,17326000.0,122794000,0.0923199297,42.01,42.01,2923275,2923275,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
799,2023-12-31,VETN.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,898800000,348900000,549900000,0.6118157543,0.0,0.0,80600000.0,80600000.0,378000000.0,467900000,807500000,1000000.0,8900000.0,74900000.0,162900000,0.18124165550000002,91300000,0.1015798843,-12200000,79100000,0.0880062305,15800000.0,63300000,0.0704272363,3.19,3.19,19824000,19824000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
800,2022-12-31,VETN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,899400000,617500000,281900000,0.3134311763,0.0,180700000.0,38300000.0,219000000.0,-7500000.0,226500000,844000000,500000.0,4400000.0,75300000.0,129800000,0.1453191005,55400000,0.061596620000000005,-5300000,50100000,0.0557038025,9400000.0,40700000,0.0452523905,1.03,1.03,39648000,39648000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
801,2021-12-31,VETN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,816500000,545600000,270900000,0.3317819963,0.0,169900000.0,34200000.0,204100000.0,1500000.0,204100000,749700000,800000.0,1500000.0,84400000.0,161800000,0.1851806491,66800000,0.0818126148,-5700000,75900000,0.09295774650000001,12100000.0,63800000,0.07813839560000001,1.6,1.6,39884000,39884000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
802,2020-12-31,VETN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,662600000,428900000,233700000,0.35270147900000004,0.0,148200000.0,23100000.0,171300000.0,1300000.0,171300000,600200000,600000.0,300000.0,77000000.0,150500000,0.2103833384,62400000,0.0941744642,27300000,89700000,0.1353757923,8500000.0,81200000,0.12254754,2.04,2.04,39884000,39884000,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
803,2023-12-31,VILN.SW,CHF,0,2023-12-31,2023-12-30 19:00:00,2023,FY,72872000,43638000,29234000,0.4011691733,0.0,0.0,0.0,0.0,26721000.0,26721000,70359000,180000.0,415000.0,2383000.0,5076000,0.0696563838,2513000,0.0344851246,-235000,2278000,0.031260292,865000.0,1413000,0.0193901636,13.53,13.53,104400,104400,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
804,2022-12-31,VILN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,77046000,49014000,28032000,0.36383459230000004,0.0,0.0,0.0,8488000.0,25912000.0,25912000,74926000,279000.0,381000.0,2317000.0,4716000,0.0612101861,2120000,0.0275160294,-102000,2018000,0.026192145,506000.0,1512000,0.0196246398,14.48,14.48,104400,104400,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
805,2021-12-31,VILN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,64597000,42928000,21669000,0.3354490147,0.0,0.0,0.0,7768000.0,19523000.0,19523000,62451000,172000.0,270000.0,2230000.0,4548000,0.0704057464,2146000,0.033221357,-98000,2048000,0.0317042587,379000.0,1669000,0.0258371132,15.99,15.99,104400,104400,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
806,2020-12-31,VILN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,62360475,38981350,23379125,0.3749029333,0.0,0.0,0.0,8335000.0,22334653.0,22334653,61316003,107235.0,303884.0,1786000.0,3026000,0.0471100164,1045159,0.0167599589,-108000,848510,0.0136065352,300965.0,636000,0.0101987677,6.09,6.09,104400,104400,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
807,2024-12-31,VONN.SW,CHF,0,2024-12-31,2024-12-31 00:00:00,2024,FY,1419600000,0,1419600000,1.0,0.0,206800000.0,35700000.0,242500000.0,1177100000.0,1419600000,1419600000,247600000.0,137100000.0,101500000.0,0,0.0,0,0.0,353800000,353800000,0.2492251338,87700000.0,266100000,0.18744716820000001,4.76,4.67,55938434,56992530,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
808,2023-12-31,VONN.SW,CHF,0,2023-12-31,2023-12-30 19:00:00,2023,FY,1304500000,-395700000,1700200000,1.303334611,0.0,232300000.0,804200000.0,1041700000.0,0.0,1041700000,1041700000,259600000.0,83600000.0,105800000.0,368499999,0.2824837095,262800000,0.20145649670000002,-100000,262700000,0.201379839,48000000.0,214700000,0.1645841319,3.86,3.75,55597402,57203225,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
809,2022-12-31,VONN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,1667100000,0,1667100000,1.0,0.0,246900000.0,770900000.0,1017800000.0,-612800000.0,612800000,1399200000,124100000.0,1100000.0,103200000.0,0,0.0616039836,267300000,0.160338312,-125300000,267899999,0.1606982179,37600000.0,229800000,0.1378441605,4.13,4.01,55604823,57285717,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
810,2021-12-31,VONN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,1947200000,0,1947200000,1.0,0.0,214300000.0,834600000.0,1048900000.0,-629500000.0,629500000,1478600000,85400000.0,4900000.0,97900000.0,0,-0.0110928513,478800000,0.24589153660000002,-2400000,466200000,0.2394207067,83400000.0,373800000,0.19196795400000002,6.69,6.5,55872743,57490459,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
811,2023-12-31,VPBN.SW,CHF,0,2023-12-31,2023-12-30 19:00:00,2023,FY,359480000,0,359480000,1.0,0.0,74008000.0,4890000.0,305397000.0,0.0,305397000,305397000,316412000.0,182417000.0,45908000.0,0,0.0,50754000,0.14118727050000002,149000,50903000,0.1416017581,6694000.0,44209000,0.1229804162,7.19,7.16,6148124,6174231,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
812,2022-12-31,VPBN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,336361000,0,336361000,1.0,0.0,67865000.0,4120000.0,71985000.0,221607000.0,293592000,293592000,164223000.0,41769000.0,40969000.0,86159000,0.3803294674,86959000,0.2585287831,-4107000,45190000,0.13434970170000002,5030000.0,40160000,0.1193955304,6.57,6.57,6112889,6112889,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
813,2021-12-31,VPBN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,329867000,0,329867000,1.0,0.0,52790000.0,4505000.0,57295000.0,216465000.0,273760000,273760000,124610000.0,13809000.0,36383000.0,94139000,0.28538168410000003,57755000,0.1750857164,-36384000,57755000,0.1750857164,7117000.0,50638000,0.1535103542,8.33,8.33,6077600,6077600,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
814,2020-12-31,VPBN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,319050000,0,319050000,1.0,0.0,49852000.0,4207000.0,54059000.0,196085000.0,250144000,250144000,141024000.0,26432000.0,28763000.0,78310000,0.24543801910000002,49544000,0.1552860053,-28766000,49544000,0.1552860053,7922000.0,41622000,0.1304560414,6.9,6.9,6030183,6030183,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
815,2024-12-31,VZN.SW,CHF,0,2024-12-31,2024-12-31 00:00:00,2024,FY,567541000,185589000,381952000,0.6729945502,0.0,15280000.0,12572000.0,27852000.0,354100000.0,381952000,567541000,541000.0,34289000.0,25166000.0,312929000,0.5513769049,0,0.0,253474000,253474000,0.4466179536,34396000.0,218225000,0.38450966540000003,5.52,5.52,39505405,39505405,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
816,2023-12-31,VZN.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,517357999,174718000,342639999,0.6622880088,0.0,5005000.0,11909000.0,16914000.0,0.0,16914000,191632000,547000.0,1185000.0,23092000.0,269344000,0.5206143532,325725999,0.6295949799,-107729999,217996000,0.4213639306,30974000.0,186935000,0.3613262004,4.75,4.74,39370122,39401268,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
817,2022-12-31,VZN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,420692000,27339000,393353000,0.9350142147,0.41727914959162504,31823000.0,11120000.0,15924000.0,-217095000.0,217095000,244434000,185000.0,873000.0,21641000.0,197899000,0.4704130338,176258000,0.4189715992,-67207000,175546000,0.4172791496,24164000.0,151096000,0.3591606211,3.85,3.85,39243428,39270741,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
818,2021-12-31,VZN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,392002000,23524000,368478000,0.9399901021,0.425857521135096,34332000.0,9541000.0,13646000.0,-201010000.0,201010000,224534000,31000.0,565000.0,20342000.0,187810000,0.47910469840000003,167468000,0.4272121061,-62869000,166937000,0.4258575211,23750000.0,142592000,0.3637532462,3.62,3.62,39378855,39428924,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
819,2023-12-31,WKBN.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,296748000,-216020000,512768000,1.7279577284,0.0,0.0,0.0,99990000.0,0.0,99990000,99990000,0.0,0.0,11714000.0,120971000,0.40765565400000003,196758000,0.6630474342,-87501000,109257000,0.3681810829,18894000.0,90363000,0.30451089810000004,5.76,5.76,15681328,15681328,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
820,2022-12-31,WKBN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,277913000,0,277913000,1.0,0.0,334000.0,95420000.0,95754000.0,-42884000.0,42884000,190032000,198005000.0,15284000.0,10754000.0,0,0.1322176365,87884000,0.31622846,-72660999,88129000,0.3171100308,15242000.0,72887000,0.2622655291,4.65,4.65,15683854,15683854,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
821,2021-12-31,WKBN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,263220314,0,263220314,1.0,0.0,427000.0,93884000.0,94311000.0,-42855490.0,42855490,179495441,180885000.0,12731090.0,11999677.0,0,0.1269924782,83725000,0.3180795537,-69166000,83651958,0.3178020599,15155727.0,68496000,0.2602230769,4.36,4.36,15708541,15708541,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
822,2020-12-31,WKBN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,262293430,0,262293430,1.0,0.0,16819000.0,76537791.0,93356791.0,-38238530.0,38238530,161855323,186365417.0,19115652.0,11314763.0,0,-0.048470322,100438104,0.3829226832,-28413447,72024659,0.2745957419,4672516.0,67352143,0.2567816624,4.28,4.28,15721619,15721619,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
823,2023-12-31,WARN.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,41265000,5193000,36072000,0.8741548528,0.0,0.0,0.0,5769000.0,0.0,34603000,10962000,0.0,8312000.0,85000.0,30388000,0.7364110021,30303000,0.7343511450000001,-11999000,18304000,0.44357203440000004,2291000.0,16013000,0.3880528293,64.7,64.7,247500,247500,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
824,2022-12-31,WARN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,36606000,5154000,31452000,0.8592034093,0.6861170299950821,0.0,0.0,3754000.0,-5347000.0,5347000,10501000,5939000.0,5939000.0,95000.0,26200000,0.7157296618,26105000,0.7131344588,-989000,25116000,0.68611703,3353000.0,21763000,0.594520024,87.93,87.93,247500,247500,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
