,date,symbol,reportedCurrency,cik,fillingDate,acceptedDate,calendarYear,period,netIncome,depreciationAndAmortization,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,link,finalLink,distressed
228,2024-03-31,CFR.SW,EUR,0,2024-03-31,2024-03-30 20:00:00,2023,FY,3359000000,1432000000.0,0,0.0,-651000000.0,-70000000.0,-754000000.0,0.0,173000000.0,556000000,4696000000.0,-1021000000.0,-317000000.0,-18718000000.0,17537000000.0,-37000000.0,-2556000000.0,6000000.0,1072000000.0,-54000000.0,-2072000000.0,1060000000.0,-1822000000.0,-48000000.0,270000000,4906000000,4636000000,4696000000.0,-1021000000.0,3675000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
229,2023-03-31,CFR.SW,EUR,0,2023-03-31,2023-03-30 20:00:00,2022,FY,313000000,1386000000.0,1043000000,94000000.0,-1137000000.0,-151000000.0,-986000000.0,30000000.0,-30000000.0,2792000000,4491000000.0,-857000000.0,-378000000.0,-15239000000.0,14553000000.0,-152000000.0,-2073000000.0,-694000000.0,198000000.0,0.0,-1851000000.0,-663000000.0,-2318000001.0,-32000000.0,68000000,4636000000,4568000000,4491000000.0,-857000000.0,3634000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
230,2022-03-31,CFR.SW,EUR,0,2022-03-31,2022-03-30 20:00:00,2021,FY,2074000000,1400000000.0,415000000,67000000.0,-482000000.0,-62000000.0,-420000000.0,-563000000.0,563000000.0,1164000000,4638000000.0,-754000000.0,-235000000.0,-13698000000.0,12654000000.0,-245000000.0,-2278000000.0,-648000000.0,-8000000.0,0.0,-1041000000.0,-703000000.0,-1767000000.0,195000000.0,788000000,4568000000,3780000000,4638000000.0,-754000000.0,3884000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
231,2021-03-31,CFR.SW,EUR,0,2021-03-31,2021-03-30 20:00:00,2020,FY,1301000000,1347000000.0,-86000000,43000000.0,43000000.0,-141000000.0,184000000.0,-564000000.0,564000000.0,570000000,3218000000.0,-386000000.0,17000000.0,-11430000000.0,10085000000.0,-481000000.0,-2195000000.0,-646000000.0,17000000.0,0.0,-529000000.0,-8000000.0,906000000.0,-134000000.0,1795000000,3780000000,1985000000,3218000000.0,-386000000.0,2832000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
232,2023-12-31,CFT.SW,CHF,0,2023-12-31,2023-12-29 19:00:00,2023,FY,94419000,23133000.0,0,4729000.0,15008000.0,0.0,0.0,0.0,15008000.0,-16651000,120638000.0,-6633000.0,-171000.0,-41868000.0,36176000.0,-114000.0,-12610000.0,-8000000.0,625000.0,-12058000.0,-40676000.0,-19791000.0,-79900000.0,-30968000.0,18205000,324621000,306416000,120638000.0,-4147000.0,114005000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
233,2022-12-31,CFT.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,89111000,26569000.0,-54263000,1125000.0,29187000.0,0.0,0.0,0.0,29187000.0,59596000,151325000.0,-5789000.0,-7138000.0,-9045000.0,69500000.0,-1059000.0,46469000.0,-102000000.0,459000.0,-18168000.0,-37780000.0,-20211000.0,-177700000.0,-17672000.0,2093000,308269000,306176000,151325000.0,-5789000.0,145536000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
234,2021-12-31,CFT.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,65263000,26704000.0,-54421999,1014000.0,-17725000.0,0.0,0.0,0.0,-17725000.0,56875999,77710000.0,-6521000.0,0.0,-69625000.0,425000.0,-3779000.0,-79500000.0,-67584000.0,501000.0,-4091999.0,-37110000.0,-16573000.0,10310000.0,106000.0,2354000,306176000,303822000,77710000.0,-6521000.0,71189000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
235,2020-12-31,CFT.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,70940000,28559000.0,-58392000,1274000.0,1810000.0,0.0,0.0,0.0,1810000.0,64376000,108567000.0,-8559000.0,-2293000.0,-4913000.0,56000000.0,1194000.0,41429000.0,-117300000.0,2381000.0,-6922000.0,-35716000.0,-16410000.0,-173967000.0,-21337000.0,-39565000,303822000,343387000,108567000.0,-8559000.0,100008000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
236,2023-12-31,COPN.SW,EUR,0,2023-12-31,2023-12-30 19:00:00,2023,FY,1532000,14261000.0,0,3826000.0,946000.0,5192000.0,-2700000.0,0.0,-1546000.0,13058000,33623000.0,-3347000.0,0.0,-60956000.0,117739000.0,-11133000.0,42303000.0,-176028000.0,687000.0,-12475000.0,-16890000.0,-5873000.0,-211266000.0,-210000.0,-135550000,50275000,185825000,33623000.0,-15311000.0,18312000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
237,2022-12-31,COPN.SW,EUR,0,2022-12-31,2022-12-31 00:00:00,2022,FY,24473000,13856000.0,0,2077000.0,-13314000.0,-14160000.0,1621000.0,14160000.0,-14935000.0,6134000,33226000.0,-7310000.0,0.0,-54049000.0,35915000.0,27133000.0,1689000.0,-916000.0,270000.0,-24747000.0,-15607000.0,-5133000.0,-46133000.0,-1517000.0,-12735000,185825000,198560000,33226000.0,-7310000.0,25916000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
238,2021-12-31,COPN.SW,EUR,0,2021-12-31,2021-12-30 19:00:00,2021,FY,24003000,7369000.0,-21360000,1457000.0,-5072000.0,3293000.0,-6072000.0,-3293000.0,1000000.0,6214000,12611000.0,-8504000.0,23337000.0,-1002000.0,7737000.0,3289000.0,24857000.0,-2624000.0,761000.0,-20506000.0,0.0,-4878000.0,-27247000.0,2402000.0,12623000,198560000,185937000,12611000.0,-8504000.0,4107000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
239,2020-12-31,COPN.SW,EUR,0,2020-12-31,2020-12-30 19:00:00,2020,FY,-6931000,6035000.0,5871000,8995000.0,-5138000.0,-7915000.0,436000.0,7915000.0,-5574000.0,4153000,12985000.0,-8085000.0,-4122000.0,-20013000.0,131615000.0,-23949000.0,75446000.0,-1788000.0,0.0,-10972000.0,0.0,-4375000.0,-11884000.0,-997000.0,75550000,185937000,110387000,12985000.0,-8085000.0,4900000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
240,2023-12-31,CPHN.SW,CHF,0,2023-12-31,2023-12-30 19:00:00,2023,FY,78885000,19202000.0,0,0.0,19524000.0,18722000.0,7443000.0,-17104000.0,10463000.0,-7749000,109862000.0,-34646000.0,16646999.0,0.0,0.0,1.0,-17999000.0,-98074000.0,0.0,-588000.0,-27000000.0,656000.0,-125662000.0,-2175000.0,-35974000,107640000,143614000,109862000.0,-34646000.0,75216000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
241,2022-12-31,CPHN.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,100953000,18629000.0,-84563000,0.0,-31826000.0,-26720000.0,-27230000.0,6858000.0,15266000.0,94222000,97628000.0,-33905000.0,4285000.0,0.0,0.0,3258000.0,-29620000.0,-10975000.0,0.0,-213000.0,-7800000.0,-3200000.0,-18988000.0,-490000.0,48530000,143614000,95084000,97628000.0,-33905000.0,63723000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
242,2021-12-31,CPHN.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,-151559000,28385000.0,-652000,180000.0,-826000.0,-22717000.0,-9578000.0,30742000.0,727000.0,140305000,15833000.0,-24595000.0,5212000.0,-78000.0,243000.0,164999.0,-19218000.0,-6914000.0,235000.0,-394000.0,-10798000.0,129000.0,-17977000.0,176000.0,-21181000,95084000,116265000,15833000.0,-24595000.0,-8762000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
243,2020-12-31,CPHN.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,46901000,30488000.0,-11967000,180000.0,9117000.0,20343000.0,-4059000.0,-9002000.0,1835000.0,-19761000,54958000.0,-18775000.0,3634000.0,-258000.0,124000.0,-134000.0,-15275000.0,-4389000.0,1355000.0,-1543000.0,-16000.0,-9674000.0,-15622000.0,-892000.0,23169000,116265000,93096000,54958000.0,-18775000.0,36183000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
244,2024-12-31,DKSH.SW,CHF,0,2024-12-31,2024-12-31 00:00:00,2024,FY,313200000,126600000.0,0,3800000.0,-2700000.0,-63200000.0,-133100000.0,0.0,193600000.0,-78000000,362900000.0,-33700000.0,-34500000.0,-3400000.0,0.0,-4000000.0,-75600000.0,-140900000.0,0.0,-3100000.0,-146100000.0,-74100000.0,-364200000.0,-1200000.0,-77700000,609500000,687200000,362900000.0,-41600000.0,321300000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
245,2023-12-31,DKSH.SW,CHF,0,2023-12-31,2023-12-30 19:00:00,2023,FY,182000000,132100000.0,0,3800000.0,55900000.0,7800000.0,16500000.0,31600000.0,0.0,19300000,393100000.0,-30700000.0,-62800000.0,-3100000.0,0.0,-19900000.0,-116500000.0,34300000.0,0.0,-6200000.0,-139600000.0,-78400000.0,-185200000.0,-40600000.0,50800000,687200000,636400000,393100000.0,-52300000.0,340800000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
246,2022-12-31,DKSH.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,201100000,126500000.0,-273600000,5400000.0,-15200000.0,4200000.0,-132600000.0,113200000.0,0.0,277700000,321900000.0,-84900000.0,-428000000.0,476500000.0,1100000.0,-476500000.0,-511800000.0,-387200000.0,0.0,-6300000.0,-133199999.0,-65700001.0,180700000.0,-28100000.0,-37300000,636400000,673700000,321900000.0,-84900000.0,237000000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
247,2021-12-31,DKSH.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,223900000,128199999.0,-191599999,5300000.0,70100000.0,-51200000.0,-4600000.0,125900000.0,0.0,157300000,393200000.0,-55000000.0,-86900000.0,0.0,0.0,-6000000.0,-147900000.0,-25000000.0,0.0,-7300000.0,-126800000.0,-3800000.0,-239500000.0,-12900000.0,13900000,673700000,659800000,393200000.0,-55000000.0,338200000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
248,2023-12-31,DOCM.SW,CHF,0,2023-12-31,2023-12-30 19:00:00,2023,FY,-117565000,43436000.0,0,0.0,-34145000.0,-4547000.0,-4260000.0,-19495000.0,-5843000.0,20859000,-87415000.0,-4988000.0,268851000.0,-51045000.0,37725000.0,-30724000.0,219819000.0,-202290000.0,31000.0,0.0,0.0,-202658000.0,-202627000.0,-1791000.0,-72014000,54028000,126042000,-87415000.0,-27709000.0,-115124000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
249,2022-12-31,DOCM.SW,CHF,0,2022-12-31,2022-12-30 19:00:00,2022,FY,-171115000,62630000.0,-694000,3703000.0,10872000.0,8892000.0,6855000.0,-10700000.0,5825000.0,326000,-97287000.0,-59289000.0,-596000.0,-34141000.0,3682000.0,573000.0,-89771000.0,-506000.0,42055000.0,0.0,0.0,-4371000.0,39107000.0,-3749000.0,-151700000,126042000,277742000,-97287000.0,-59289000.0,-156576000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
250,2021-12-31,DOCM.SW,CHF,0,2021-12-31,2021-12-30 19:00:00,2021,FY,-225735000,51143000.0,-1676000,8565000.0,17753000.0,-29043000.0,-3037000.0,52275000.0,-2442000.0,26208000,-130631000.0,-63477000.0,-2590000.0,-2495000.0,1233000.0,-56852000.0,-67329000.0,-7580000.0,187305000.0,-4000.0,0.0,0.0,179721000.0,-4633000.0,-22872000,277742000,300614000,-130631000.0,-63477000.0,-194108000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
251,2020-12-31,DOCM.SW,CHF,0,2020-12-31,2020-12-30 19:00:00,2020,FY,-135644000,39251000.0,687000,17140000.0,6273000.0,13519000.0,-20068000.0,8871000.0,3951000.0,22609000,-67511000.0,-59827000.0,-116045000.0,-24009000.0,25000.0,-57394000.0,-199856000.0,-157895000.0,206097000.0,-2000.0,0.0,-14198000.0,363247000.0,53000.0,95933000,300614000,204681000,-67511000.0,-59827000.0,-127338000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
252,2024-06-30,DOKA.SW,CHF,0,2024-06-30,2024-06-28 20:00:00,2023,FY,42200000,128100000.0,0,0.0,96100000.0,-26400000.0,-14300000.0,14800000.0,122000000.0,19800000,286200000.0,-61600000.0,7800000.0,0.0,12100000.0,-39900000.0,-81600000.0,-104900000.0,0.0,0.0,-39800000.0,-33200000.0,-177900000.0,1600000.0,28300000,150400000,122100000,286200000.0,-98600000.0,187600000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
253,2023-06-30,DOKA.SW,CHF,0,2023-06-30,2023-06-29 20:00:00,2022,FY,45700000,136800000.0,5000000,7100000.0,31400000.0,-4400000.0,16800000.0,-5900000.0,24900000.0,62400000,288400000.0,-98500000.0,-11500000.0,-1800000.0,50300000.0,-50300000.0,-111800000.0,-85200000.0,0.0,-1000000.0,-48100000.0,-43500000.0,-177800000.0,18800000.0,17600000,122100000,104500000,288400000.0,-98500000.0,189900000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
254,2022-06-30,DOKA.SW,CHF,0,2022-06-30,2022-06-29 20:00:00,2021,FY,19300000,239000000.0,-13200000,7000000.0,-145600000.0,-54900000.0,-105100000.0,8500000.0,5900000.0,20800000,127300000.0,-78500000.0,-80100000.0,-300000.0,106200000.0,-106200000.0,-158900000.0,-97800000.0,0.0,0.0,-52200000.0,-46000000.0,-400000.0,-32600000.0,-64600000,104500000,169100000,127300000.0,-78500000.0,48800000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
255,2021-06-30,DOKA.SW,CHF,0,2021-06-30,2021-06-29 20:00:00,2020,FY,100800000,78800000.0,5800000,8300000.0,31200000.0,-29000000.0,-1100000.0,36200000.0,25100000.0,88600000,313500000.0,-76100000.0,-16600000.0,-2800000.0,48900000.0,-48900000.0,-95500000.0,-128000000.0,0.0,-20000000.0,-43700000.0,-40200000.0,-231900000.0,26200000.0,12300000,169100000,156800000,313500000.0,-76100000.0,237400000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
256,2024-03-31,DESN.SW,CHF,0,2024-03-31,2024-03-30 20:00:00,2023,FY,80626000,20638000.0,0,0.0,-621000.0,11367000.0,-667000.0,112000.0,-11433000.0,2030000,102673000.0,-158975000.0,0.0,-45000000.0,55000000.0,-1136000.0,-150111000.0,-40000000.0,0.0,0.0,0.0,39076000.0,39076000.0,-271000.0,-8633000,180602000,189235000,102673000.0,-160111000.0,-57438000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
257,2023-03-31,DESN.SW,CHF,0,2023-03-31,2023-03-30 20:00:00,2022,FY,87714000,20572000.0,-5957000,0.0,-19212000.0,-1608000.0,-24168000.0,-1901000.0,8465000.0,74935000,89231000.0,-136384000.0,1000.0,-40000000.0,74884000.0,34690000.0,-101499000.0,-60000000.0,0.0,0.0,0.0,60000000.0,60000000.0,-451000.0,47281000,189235000,141954000,89231000.0,-136384000.0,-47153000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
258,2022-03-31,DESN.SW,CHF,0,2022-03-31,2022-03-30 20:00:00,2021,FY,59289000,26968000.0,3122000,0.0,-43100000.0,-22615000.0,-41137000.0,3358000.0,17294000.0,104265000,36214000.0,-79085000.0,-49000.0,-100057000.0,100135000.0,49000.0,-79007000.0,0.0,0.0,0.0,0.0,0.0,0.0,-410000.0,-43203000,141954000,185157000,36214000.0,-79085000.0,-42871000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
259,2021-03-31,DESN.SW,CHF,0,2021-03-31,2021-03-30 20:00:00,2020,FY,52315000,19146000.0,667000,0.0,-13347000.0,-14536000.0,-23136000.0,-1379000.0,25704000.0,78561000,59999000.0,-52373000.0,15000.0,-65000000.0,65012000.0,-65012000.0,-117358000.0,0.0,203623000.0,0.0,0.0,-4037000.0,199586000.0,87000.0,142314000,185157000,42843000,59999000.0,-52373000.0,7626000.0,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,https://www.six-group.com/en/products-services/the-swiss-stock-exchange.html,0
