date,symbol,currency_balance_sheet,cashAndCashEquivalents,shortTermInvestments,cashAndShortTermInvestments,netReceivables,inventory_balance_sheet,otherCurrentAssets,totalCurrentAssets,propertyPlantEquipmentNet,goodwill,intangibleAssets,goodwillAndIntangibleAssets,longTermInvestments,taxAssets,otherNonCurrentAssets,totalNonCurrentAssets,otherAssets,totalAssets,accountPayables,shortTermDebt,taxPayables,deferredRevenue,otherCurrentLiabilities,totalCurrentLiabilities,longTermDebt,deferredRevenueNonCurrent,deferredTaxLiabilitiesNonCurrent,otherNonCurrentLiabilities,totalNonCurrentLiabilities,otherLiabilities,capitalLeaseObligations,totalLiabilities,preferredStock,commonStock,retainedEarnings,accumulatedOtherComprehensiveIncomeLoss,othertotalStockholdersEquity,totalStockholdersEquity,totalEquity,totalLiabilitiesAndStockholdersEquity,minorityInterest,totalLiabilitiesAndTotalEquity,totalInvestments,totalDebt,netDebt,currency_cash_flow_statement,netIncome_cash_flow_statement,depreciationAndAmortization_cash_flow_statement,deferredIncomeTax,stockBasedCompensation,changeInWorkingCapital,accountsReceivables,inventory_cash_flow_statement,accountsPayables,otherWorkingCapital,otherNonCashItems,netCashProvidedByOperatingActivities,investmentsInPropertyPlantAndEquipment,acquisitionsNet,purchasesOfInvestments,salesMaturitiesOfInvestments,otherInvestingActivites,netCashUsedForInvestingActivites,debtRepayment,commonStockIssued,commonStockRepurchased,dividendsPaid,otherFinancingActivites,netCashUsedProvidedByFinancingActivities,effectOfForexChangesOnCash,netChangeInCash,cashAtEndOfPeriod,cashAtBeginningOfPeriod,operatingCashFlow,capitalExpenditure,freeCashFlow,currency_income_statement,revenue,costOfRevenue,grossProfit,grossProfitRatio,researchAndDevelopmentExpenses,generalAndAdministrativeExpenses,sellingAndMarketingExpenses,sellingGeneralAndAdministrativeExpenses,otherExpenses,operatingExpenses,costAndExpenses,interestIncome,interestExpense,depreciationAndAmortization_income_statement,ebitda,ebitdaratio,operatingIncome,operatingIncomeRatio,totalOtherIncomeExpensesNet,incomeBeforeTax,incomeBeforeTaxRatio,incomeTaxExpense,netIncome_income_statement,netIncomeRatio_income_statement,eps,epsdiluted,weightedAverageShsOut,weightedAverageShsOutDil,distressed,year,marketcap,z_score
2023-12-31,JFN.SW,CHF,31293000.0,675000.0,31293000.0,19509000.0,3184000.0,55292000.0,109676000.0,745138000.0,0.0,8114000.0,8114000.0,28281000.0,0.0,675000.0,782208000.0,0.0,891884000.0,31315000.0,740000.0,20507000.0,0.0,43318000.0,80441000.0,116461000.0,0.0,0.0,34410000.0,150871000.0,0.0,0.0,231312000.0,0.0,8753000.0,687249000.0,-1796000.0,0.0,655031000.0,660572000.0,891884000.0,5541000.0,891884000.0,28956000.0,117201000.0,85908000.0,CHF,79146000.0,39766000.0,0.0,0.0,-25324000.0,-39343000.0,-482000.0,8042999.0,6458001.0,2742000.0,96330000.0,-36831000.0,73000.0,-22000000.0,50000.0,-621000.0,-59329000.0,-14691000.0,1124000.0,-41825000.0,-20991000.0,-6842000.0,-47003000.0,0.0,-10002000.0,31293000.0,41295000.0,96330000.0,-37452000.0,58878000.0,CHF,278068000.0,84392000.0,193676000.0,0.6965058906,0.0,10806000.0,5357000.0,5981000.0,0.0,5981000.0,90373000.0,675000.0,203000.0,39766000.0,140521000.0,0.5053476128000001,187695000.0,0.6749967634,-87642000.0,100053000.0,0.3598148654,20436000.0,79146000.0,0.2846282204,13.61,13.61,5816953.0,5816953.0,0.0,2023.0,1100000000.0,4.76
2022-12-31,JFN.SW,CHF,41295000.0,0.0,41295000.0,26207000.0,2702000.0,12657000.0,79853000.0,744852000.0,153000.0,11295000.0,11448000.0,7006000.0,762275000.0,-762428000.0,763153000.0,0.0,843006000.0,20035999.0,6100000.0,10712000.0,17325000.0,12234001.0,72037000.0,95670000.0,-95670000.0,33566000.0,34930000.0,130600000.0,0.0,0.0,202637000.0,0.0,8753000.0,629094000.0,-1966000.0,0.0,635299000.0,640369000.0,843006000.0,5070000.0,843006000.0,7006000.0,6100000.0,-35195000.0,CHF,43574000.0,42302000.0,-93747000.0,2256000.0,278000.0,-13399000.0,-161000.0,6673000.0,7165000.0,92646000.0,87309000.0,-29077000.0,133000.0,-6000.0,50000.0,49000.0,-28900000.0,-13205000.0,1018000.0,-3387000.0,0.0,-31519000.0,-34906000.0,0.0,23503000.0,41295000.0,17792000.0,87309000.0,-29077000.0,58232000.0,CHF,169030000.0,114724000.0,54306000.0,0.3212802461,0.0,10532000.0,4900000.0,46797000.0,20509000.0,46797000.0,161521000.0,39000.0,646000.0,42302000.0,49811000.0,0.2946873336,7509000.0,0.0444240667,45273000.0,52782000.0,0.3122640951,8398000.0,43574000.0,0.2577885582,7.49,7.49,5819245.0,5819245.0,0.0,2022.0,780000000.0,3.7
2021-12-31,JFN.SW,CHF,17792000.0,0.0,17792000.0,11725000.0,2541000.0,12699000.0,42790000.0,755304000.0,305000.0,13660000.0,13965000.0,7056000.0,774940000.0,-775245000.0,776020000.0,0.0,818810000.0,24432000.0,45000000.0,1966000.0,18806000.0,5856000.0,95771000.0,89305000.0,-89305000.0,35773000.0,37145000.0,126450000.0,0.0,0.0,222221000.0,0.0,8753000.0,585520000.0,-1316000.0,0.0,592323000.0,596589000.0,818810000.0,4266000.0,818810000.0,7056000.0,45000000.0,27208000.0,CHF,-462000.0,39606000.0,-83710000.0,2796000.0,-487000.0,347000.0,707000.0,-2756000.0,1215000.0,82277000.0,40020000.0,-65366000.0,-3000.0,1434000.0,50000.0,-1434000.0,-65319000.0,-26215000.0,918000.0,-3633000.0,0.0,25793000.0,23075000.0,0.0,-2224000.0,17792000.0,20016000.0,40020000.0,-65366000.0,-25346000.0,CHF,97041000.0,99872000.0,-2831000.0,-0.0291732361,0.0,10141000.0,4143000.0,40433000.0,15168000.0,40433000.0,140305000.0,59000.0,822000.0,39606000.0,40574999.0,-0.0376954071,-43264000.0,-0.445832174,26180000.0,147000.0,0.0015148236,309000.0,-462000.0,-0.0047608743,-0.0794,-0.0794,5821321.0,5821321.0,0.0,2021.0,850000000.0,3.48
2020-12-31,JFN.SW,CHF,20016000.0,0.0,20016000.0,11514000.0,3248000.0,15268000.0,46068000.0,750579000.0,457000.0,14928000.0,15385000.0,7106000.0,771331000.0,-771788000.0,772613000.0,0.0,818681000.0,46292000.0,45000000.0,1918000.0,17360000.0,9695000.0,120007000.0,63090000.0,-63090000.0,37233000.0,38612000.0,101702000.0,0.0,0.0,221709000.0,0.0,8753000.0,585982000.0,-1214000.0,0.0,592997000.0,596972000.0,818681000.0,3975000.0,818681000.0,7106000.0,45000000.0,24984000.0,CHF,-9227000.0,33450000.0,-55812999.0,2065999.0,7949000.0,12829000.0,-544000.0,868000.0,-5204000.0,51930000.0,30355000.0,-123697000.0,9000.0,-20000.0,9000.0,-7022000.0,-123699000.0,-487000.0,937000.0,-3158000.0,0.0,910000.0,55928000.0,0.0,-37416000.0,20016000.0,57432000.0,30355000.0,-123697000.0,-93342000.0,CHF,94900000.0,93367000.0,1533000.0,0.0161538462,0.0,9810000.0,4414000.0,40890000.0,11348000.0,40890000.0,134257000.0,40000.0,757000.0,33450000.0,22574000.0,-0.0622444679,-39357000.0,-0.4147207587,10909000.0,-11633000.0,-0.1225816649,-1954000.0,-9227000.0,-0.0972286617,-1.58,-1.58,5827240.0,5827240.0,0.0,2020.0,900000000.0,3.58
2023-12-31,KARN.SW,EUR,107300000.0,12300000.0,119600000.0,110200000.0,93700000.0,41499999.0,294700000.0,68900000.0,2900000.0,8400000.0,11300000.0,1400000.0,0.0,45900000.0,127500000.0,0.0,422200000.0,25700000.0,0.0,24300000.0,0.0,98000000.0,150900000.0,0.0,0.0,0.0,31200000.0,31200000.0,0.0,0.0,182100000.0,11900000.0,2500000.0,251100000.0,0.0,-24600000.0,239100000.0,240100000.0,422200000.0,1000000.0,422200000.0,17400000.0,0.0,-107300000.0,EUR,66599999.0,13400000.0,-200000.0,0.0,-10700000.0,-12800000.0,9500000.0,12800000.0,-20200000.0,11300001.0,80400000.0,-16600000.0,-1900000.0,-13200000.0,19200000.0,-2500000.0,-15000000.0,0.0,0.0,0.0,-27300000.0,-200000.0,-27500000.0,-1800000.0,36100000.0,107300000.0,71200000.0,80400000.0,-19700000.0,60700000.0,EUR,702900000.0,467000000.0,235900000.0,0.3356096173,17500000.0,50900000.0,76300000.0,127200000.0,5300000.0,150000000.0,617000000.0,1800000.0,200000.0,13400000.0,100700000.0,0.1432636221,85900000.0,0.1222079954,1200000.0,87100000.0,0.1239152084,20200000.0,66600000.0,0.0947503201,8.63,8.63,7717266.0,7714294.0,0.0,2023.0,2000000000.0,10.61
2022-12-31,KARN.SW,EUR,71200000.0,31500000.0,102700000.0,90000000.0,33500000.0,31699999.0,257899999.0,59400000.0,0.0,13000000.0,13000000.0,15900000.0,6200000.0,-6200000.0,88300000.0,17900001.0,364100000.0,26300000.0,0.0,15400000.0,0.0,88100000.0,132400000.0,0.0,0.0,0.0,27100000.0,27100000.0,0.0,0.0,159500000.0,7399999.0,2500000.0,211000000.0,-7399999.0,-18099999.0,203900000.0,204600000.0,364100000.0,700000.0,364100000.0,47400000.0,0.0,-71200000.0,EUR,37800000.0,6000000.0,-100000.0,100000.0,-46000000.0,-19000000.0,-27000000.0,5300000.0,-5300000.0,12600000.0,10400000.0,-14200000.0,-100000.0,-18900000.0,42700000.0,-3400000.0,6100000.0,-400000.0,1500000.0,-1900000.0,-32600000.0,200000.0,-32799999.0,1600000.0,-14700000.0,71200000.0,85900000.0,10400000.0,-14200000.0,-3800000.0,EUR,565600000.0,387900000.0,177700000.0,0.3141796322,12700000.0,41900000.0,65300000.0,107200000.0,0.0,123999999.0,511899999.0,200000.0,600000.0,9600000.0,63700000.0,0.1110325318,56800000.0,0.1004243281,-2300000.0,53500000.0,0.0945898161,14900000.0,37800000.0,0.0668316832,4.9,4.9,7710634.0,7710634.0,0.0,2022.0,1260000000.0,8.44
2024-03-31,KLIN.SW,EUR,16506000.0,0.0,16506000.0,79904000.0,114415000.0,6634000.0,220396000.0,58793000.0,0.0,604000.0,604000.0,2473000.0,0.0,13858000.0,75728000.0,0.0,296124000.0,18910000.0,30392000.0,4500000.0,0.0,67429000.0,128183000.0,13396000.0,0.0,0.0,13793000.0,27189000.0,0.0,0.0,155372000.0,0.0,28639000.0,77228000.0,34885000.0,0.0,140752000.0,140752000.0,296124000.0,0.0,296124000.0,2473000.0,43788000.0,27282000.0,EUR,17205000.0,5140000.0,0.0,0.0,545000.0,-8747000.0,2837000.0,0.0,6455000.0,596000.0,23486000.0,-8135000.0,0.0,0.0,334000.0,486000.0,-7315000.0,-4079000.0,0.0,0.0,-3701000.0,-1567000.0,-7780000.0,-603000.0,7788000.0,16506000.0,8718000.0,23486000.0,-8286000.0,15200000.0,EUR,303497000.0,128456000.0,175041000.0,0.5767470519,26197000.0,3200000.0,7100000.0,117550000.0,6227000.0,149974000.0,278430000.0,387000.0,1830000.0,5140000.0,29525000.0,0.097282675,25067000.0,0.0825938971,-2512000.0,22555000.0,0.0743170443,5350000.0,17205000.0,0.056689193,1.95,1.95,8841666.0,8841666.0,0.0,2023.0,170000000.0,3.21
2023-03-31,KLIN.SW,EUR,8718000.0,0.0,8718000.0,71147000.0,117588000.0,8497000.0,208415000.0,58733000.0,0.0,732000.0,732000.0,1481000.0,13749000.0,-13749000.0,60946000.0,15083000.0,284444000.0,27573000.0,31964000.0,3500000.0,-31964000.0,56531000.0,126424000.0,18516000.0,17187000.0,1329000.0,-17187000.0,18516000.0,12895000.0,0.0,157835000.0,0.0,28639000.0,61922000.0,36048000.0,0.0,126609000.0,126609000.0,284444000.0,0.0,284444000.0,1481000.0,50480000.0,41762000.0,EUR,20755000.0,3956000.0,0.0,0.0,-13148001.0,-29304000.0,16155999.0,-9948000.0,9948000.0,4140001.0,15703000.0,-18048000.0,-174000.0,-410000.0,584000.0,468000.0,-17580000.0,-2588000.0,0.0,0.0,0.0,0.0,2588000.0,287000.0,998000.0,8718000.0,7720000.0,15703000.0,-18048000.0,-2345000.0,EUR,310461000.0,144634000.0,165827000.0,0.5341315012,24736000.0,3700000.0,9000000.0,104114000.0,0.0,143325000.0,287959000.0,1042000.0,1222000.0,4323000.0,27005000.0,0.069358148,17577000.0,0.0566158068,-2330000.0,21460000.0,0.0691230138,705000.0,20755000.0,0.0668521972,2.35,2.35,8840000.0,8840000.0,0.0,2022.0,140000000.0,3.07
2022-03-31,KLIN.SW,EUR,7720000.0,0.0,7720000.0,40557000.0,133025000.0,31195000.0,214413000.0,45993000.0,0.0,832000.0,832000.0,1476000.0,9948000.0,-9948000.0,48301000.0,10848000.0,273562000.0,33844000.0,40091000.0,7900000.0,-40091000.0,61676000.0,145216000.0,7740000.0,6626000.0,1114000.0,-6626000.0,7740000.0,15883000.0,0.0,168839000.0,0.0,28639000.0,40954000.0,35130000.0,0.0,104723000.0,104723000.0,273562000.0,0.0,273562000.0,1476000.0,47831000.0,40111000.0,EUR,-21677000.0,4144000.0,0.0,0.0,-50005000.0,2507000.0,-52512000.0,12638000.0,-12638000.0,13001000.0,-54537000.0,-11441000.0,0.0,0.0,842000.0,9510000.0,-1089000.0,-40787000.0,0.0,0.0,0.0,34751000.0,40787000.0,-18000.0,-14857000.0,7720000.0,22577000.0,-54537000.0,-11441000.0,-65978000.0,EUR,158608000.0,69514000.0,89094000.0,0.5617245032,22788000.0,0.0,0.0,95851000.0,0.0,108298999.0,177812999.0,463000.0,620000.0,4563000.0,-14485000.0,-0.2378442449,-41868000.0,-0.2639715525,-3993000.0,-19668000.0,-0.1240038334,2009000.0,-21677000.0,-0.1366702814,-2.45,-2.45,8840000.0,8840000.0,0.0,2021.0,170000000.0,2.1
2021-03-31,KLIN.SW,EUR,22577000.0,0.0,22577000.0,43007000.0,80504000.0,6392000.0,153886000.0,49174000.0,0.0,1125000.0,1125000.0,1706000.0,10131000.0,-10131000.0,52005000.0,11050000.0,216941000.0,14674000.0,0.0,7100000.0,-5343000.0,54410000.0,78485000.0,0.0,483000.0,1222000.0,1222000.0,1705000.0,16224000.0,0.0,96414000.0,0.0,28639000.0,62774000.0,29114000.0,0.0,120527000.0,120527000.0,216941000.0,0.0,216941000.0,1706000.0,7048000.0,-15529000.0,EUR,-7292000.0,4559000.0,0.0,0.0,11441999.0,3351000.0,8090999.0,2278000.0,-2278000.0,-1091999.0,7617000.0,-3589000.0,0.0,0.0,1782000.0,1540000.0,-267000.0,-1243000.0,0.0,0.0,0.0,-21853000.0,-23096000.0,-421000.0,-16167000.0,22577000.0,38744000.0,7617000.0,-3589000.0,4028000.0,EUR,158719000.0,57844000.0,100875000.0,0.6355571797,21100000.0,0.0,0.0,83731000.0,0.0,109935000.0,167779000.0,291000.0,505000.0,5002000.0,-7650000.0,-0.0481983883,-12209000.0,-0.0769221076,2211000.0,-9351000.0,-0.0589154418,2059000.0,-7292000.0,-0.0459428298,-0.8200000000000001,-0.8200000000000001,8840000.0,8840000.0,0.0,2020.0,210000000.0,3.1
2023-12-31,KOMN.SW,CHF,76237000.0,21000.0,76258000.0,143278000.0,193592000.0,23566000.0,448028000.0,222919000.0,0.0,19300000.0,19300000.0,1480000.0,17190000.0,0.0,260889000.0,0.0,708917000.0,27486000.0,4013000.0,8492000.0,36046000.0,23506000.0,144278000.0,165172000.0,0.0,6625000.0,2246000.0,174043000.0,0.0,0.0,318321000.0,0.0,513000.0,59264000.0,-48003000.0,48003000.0,390596000.0,390596000.0,708917000.0,0.0,708917000.0,1501000.0,169185000.0,92948000.0,CHF,43836000.0,20178000.0,0.0,1734000.0,4230000.0,34252000.0,2077000.0,-9834000.0,-22265000.0,-7912000.0,62066000.0,-20842000.0,-12585000.0,0.0,0.0,23049000.0,-10378000.0,-20791000.0,0.0,-4738000.0,-14116000.0,-14116000.0,-53761000.0,-4425000.0,-6498000.0,76237000.0,82735000.0,62066000.0,-28535000.0,33531000.0,CHF,745134000.0,318531000.0,426603000.0,0.5725184999999999,78844000.0,284808000.0,18600000.0,303408000.0,-28457000.0,353795000.0,672326000.0,0.0,5186000.0,20178000.0,93174000.0,0.1250432808,72808000.0,0.0977112841,-11884000.0,60924000.0,0.0817624749,17088000.0,43836000.0,0.058829687,8.55,8.53,5124960.0,5139972.0,0.0,2023.0,1220000000.0,4.56
2022-12-31,KOMN.SW,CHF,82735000.0,12000.0,82747000.0,182752000.0,207043000.0,42584999.0,522881999.0,218696000.0,0.0,19760000.0,19760000.0,1556000.0,25984000.0,0.0,265996000.0,1.0,788878000.0,35017000.0,12382000.0,10664000.0,47801000.0,61405000.0,181461000.0,175877000.0,-1.0,12834000.0,14950999.0,190827999.0,1.0,0.0,372289000.0,0.0,513000.0,99333000.0,-30833000.0,-1.0,416589000.0,416589000.0,788878000.0,0.0,788878000.0,1568000.0,188259000.0,105524000.0,CHF,51773000.0,17207000.0,-96159000.0,1959000.0,-39710000.0,-35607000.0,-24776000.0,1398000.0,19275000.0,103139000.0,39010000.0,-13081000.0,414000.0,-9280000.0,559000.0,-3272000.0,-21388000.0,-34490000.0,0.0,0.0,-17303000.0,0.0,17187000.0,-2745000.0,32064000.0,82735000.0,50671000.0,39010000.0,-13081000.0,25929000.0,CHF,599170000.0,407635000.0,191535000.0,0.3196672063,59018000.0,12263000.0,13584000.0,64855000.0,0.0,123873000.0,531508000.0,3106000.0,3106000.0,17207000.0,85046000.0,0.1416442746,67662000.0,0.1129262146,-2822000.0,64733000.0,0.1080377856,13067000.0,51773000.0,0.0864078642,12.11,12.06,4273799.0,4292879.0,0.0,2022.0,1420000000.0,4.3
2021-12-31,KOMN.SW,CHF,50671000.0,13000.0,50684000.0,108955000.0,112693000.0,36487000.0,313895000.0,175502000.0,0.0,13891000.0,13891000.0,614000.0,13240000.0,0.0,203247000.0,0.0,517142000.0,22394000.0,7478000.0,5643000.0,24252000.0,13809000.0,101705000.0,141597000.0,0.0,7573000.0,3614000.0,150533000.0,0.0,0.0,252238000.0,0.0,385000.0,263803999.0,-19510000.0,-110129000.0,264904000.0,264904000.0,517142000.0,0.0,517142000.0,627000.0,149075000.0,98404000.0,CHF,30375000.0,15549000.0,-72629000.0,2016000.0,-18792000.0,-23551000.0,-24380000.0,9175000.0,19964000.0,75728000.0,33006000.0,-38062000.0,463000.0,-930000.0,0.0,31000.0,-38498000.0,-5365000.0,0.0,-1499000.0,0.0,0.0,3866000.0,461000.0,-1165000.0,50671000.0,51836000.0,33006000.0,-38062000.0,-5056000.0,CHF,415921000.0,290031000.0,125890000.0,0.302677672,41066000.0,8699000.0,6225000.0,42346000.0,0.0,83412000.0,373443000.0,4138000.0,4138000.0,15549000.0,57904000.0,0.1395144751,42478000.0,0.1021299718,-4261000.0,38217000.0,0.0918852378,7842000.0,30375000.0,0.0730306957,7.9,7.87,3843440.0,3857298.0,0.0,2021.0,1060000000.0,5.04
2020-12-31,KOMN.SW,CHF,51836000.0,13000.0,51849000.0,86314000.0,89884000.0,19836000.0,253219000.0,172980000.0,0.0,14936000.0,14936000.0,845000.0,12432000.0,-1.0,201192999.0,1.0,454412000.0,14410000.0,7106000.0,2681000.0,15441000.0,19154000.0,72749000.0,137169000.0,0.0,6902000.0,8008000.0,145177000.0,0.0,0.0,217926000.0,0.0,385000.0,232130000.0,-17036000.0,-17036000.0,236486000.0,236486000.0,454412000.0,0.0,454412000.0,858000.0,144275000.0,92439000.0,CHF,-1319000.0,15086000.0,1051000.0,991000.0,23781000.0,13403000.0,17566000.0,-5837000.0,-1351000.0,2076000.0,41766000.0,-25811000.0,461000.0,-990000.0,0.0,9000.0,-26331000.0,-8677000.0,0.0,-540000.0,0.0,-10017000.0,-9217000.0,-1836000.0,4382000.0,51836000.0,47454000.0,41766000.0,-25811000.0,15955000.0,CHF,321741000.0,245812000.0,75929000.0,0.2359941692,29756000.0,8834000.0,4419000.0,37677000.0,0.0,67433000.0,313245000.0,4637000.0,4637000.0,15086000.0,22050000.0,0.0732949795,8496000.0,0.026406333,-6169000.0,2327000.0,0.0072325255,3646000.0,-1319000.0,-0.0040995708,-0.34,-0.34,3845655.0,3845655.0,0.0,2020.0,760000000.0,4.23
2023-12-31,KURN.SW,CHF,13866000.0,342000.0,14208000.0,7617000.0,4856000.0,513000.0,27194000.0,2642000.0,24469000.0,16508000.0,40977000.0,4100000.0,637000.0,-4086000.0,44270000.0,0.0,71464000.0,1301000.0,0.0,0.0,0.0,11308000.0,13187000.0,0.0,0.0,0.0,0.0,1565000.0,0.0,2143000.0,14752000.0,0.0,3678000.0,-42151000.0,21886000.0,0.0,56712000.0,56712000.0,71464000.0,0.0,71464000.0,4442000.0,2143000.0,-11723000.0,CHF,-13727000.0,2752000.0,0.0,917000.0,-3649000.0,-4572000.0,-2477000.0,55000.0,3345000.0,4863000.0,-8844000.0,-317000.0,0.0,0.0,0.0,-9000.0,-326000.0,-672000.0,501000.0,0.0,0.0,-672000.0,-171000.0,-516000.0,-9857000.0,14208000.0,24065000.0,-8844000.0,-326000.0,-9170000.0,CHF,33564000.0,9628000.0,23936000.0,0.7131450363,5599000.0,3557000.0,17134000.0,31090000.0,0.0,37128000.0,46911000.0,400000.0,186000.0,2752000.0,-10409000.0,-0.3101239423,-13192000.0,-0.3930401621,-155000.0,-13347000.0,-0.3976582052,380000.0,-13727000.0,-0.4089798594,-0.38,-0.38,36582015.0,36582015.0,0.0,2023.0,150000000.0,5.59
2022-12-31,KURN.SW,CHF,24065000.0,0.0,24065000.0,3618000.0,3170000.0,540000.0,31393000.0,2323000.0,29314000.0,19412000.0,48726000.0,51049000.0,504000.0,-51049000.0,51553000.0,0.0,82946000.0,1302000.0,0.0,0.0,0.0,10871000.0,12589000.0,0.0,0.0,5073000.0,0.0,1497000.0,0.0,1913000.0,14086000.0,0.0,3656000.0,-116253000.0,20898000.0,0.0,68860000.0,68860000.0,82946000.0,0.0,82946000.0,51049000.0,1913000.0,-22152000.0,CHF,-15991000.0,2834000.0,0.0,1030000.0,-1266000.0,-1641000.0,-1585000.0,1641000.0,319000.0,6045000.0,-7348000.0,-400000.0,0.0,0.0,0.0,-6000.0,-400000.0,-2374000.0,6000000.0,0.0,0.0,-402000.0,3224000.0,-34000.0,-4558000.0,24065000.0,28623000.0,-7348000.0,-400000.0,-7748000.0,CHF,17986000.0,7217000.0,10769000.0,0.5987434671,5194000.0,3069000.0,8084000.0,11153000.0,7868000.0,24215000.0,31432000.0,1772000.0,4317000.0,2834000.0,-8840000.0,-0.4914933837,-13446000.0,-0.7475814522,-2545000.0,-15991000.0,-0.8890803959,-1396000.0,-14595000.0,-0.8114644724000001,-0.43,-0.43,33900691.0,33900691.0,0.0,2022.0,58150000.0,0.72
2021-12-31,KURN.SW,CHF,28623000.0,0.0,28623000.0,1691000.0,1757000.0,821000.0,32892000.0,2447000.0,33390000.0,22607000.0,55997000.0,53464000.0,4980000.0,-58444000.0,58444000.0,0.0,91336000.0,846000.0,0.0,0.0,0.0,10125000.0,11288000.0,0.0,0.0,890000.0,353000.0,3072000.0,0.0,2146000.0,14360000.0,0.0,3281000.0,-101166000.0,20709000.0,0.0,76976000.0,76976000.0,91336000.0,0.0,91336000.0,53464000.0,2146000.0,-26477000.0,CHF,-9554000.0,2880000.0,130000.0,389000.0,-187000.0,-737000.0,-340000.0,737000.0,153000.0,889000.0,-5453000.0,-374000.0,0.0,0.0,0.0,-70000.0,-374000.0,-6400000.0,0.0,0.0,0.0,6078000.0,6078000.0,-10000.0,241000.0,28629000.0,28388000.0,-5453000.0,-374000.0,-5827000.0,CHF,13815000.0,3749000.0,10066000.0,0.7286283026,4989000.0,2582000.0,4799000.0,7381000.0,6463000.0,18833000.0,22582000.0,596000.0,1383000.0,2880000.0,-5291000.0,-0.3829895042,-8767000.0,-0.6346000724,-787000.0,-9554000.0,-0.6915671372000001,-2013000.0,-7541000.0,-0.5458559537000001,-0.23,-0.23,32794134.0,32794134.0,0.0,2021.0,69090000.0,1.62
2020-12-31,KURN.SW,CHF,28388000.0,0.0,28388000.0,1036000.0,1460000.0,3573000.0,33968000.0,2588000.0,33847000.0,23666000.0,57513000.0,60101000.0,295000.0,-60101000.0,60396000.0,0.0,94364000.0,936000.0,0.0,0.0,0.0,1354000.0,3876000.0,0.0,0.0,3238000.0,587000.0,5887000.0,0.0,2340000.0,9763000.0,0.0,32811000.0,-93152000.0,21018000.0,0.0,84601000.0,84601000.0,94364000.0,0.0,94364000.0,60101000.0,2340000.0,-26048000.0,CHF,-12094000.0,2669000.0,-110000.0,752000.0,-730000.0,-375000.0,-516000.0,375000.0,-214000.0,274000.0,-9239000.0,-220000.0,0.0,0.0,0.0,-159000.0,-220000.0,-104000.0,18615000.0,0.0,0.0,-1642000.0,17077000.0,-32000.0,7586000.0,28388000.0,20802000.0,-9239000.0,-220000.0,-9459000.0,CHF,4039000.0,2368000.0,1671000.0,0.4137162664,4005000.0,3136000.0,1559000.0,4695000.0,4650000.0,13350000.0,15718000.0,433000.0,848000.0,2669000.0,-8577000.0,-2.123545432,-11679000.0,-2.8915573162,-415000.0,-12094000.0,-2.9943055212000003,-574000.0,-11520000.0,-2.8521911364,-0.47,-0.47,24317550.0,24317550.0,0.0,2020.0,75140000.0,3.32
2024-12-31,KNIN.SW,CHF,1152000000.0,0.0,1152000000.0,0.0,0.0,4841000000.0,6210000000.0,2887000000.0,2326000000.0,104000000.0,2430000000.0,0.0,167000000.0,31000000.0,5515000000.0,0.0,11725000000.0,2117000000.0,217000000.0,343000000.0,0.0,3199000000.0,6429000000.0,0.0,0.0,107000000.0,348000000.0,2031000000.0,0.0,2129000000.0,8460000000.0,0.0,121000000.0,5100000000.0,0.0,-1818000000.0,3263000000.0,3265000000.0,11725000000.0,2000000.0,11725000000.0,31000000.0,2346000000.0,1194000000.0,CHF,1230000000.0,824000000.0,0.0,22000000.0,-644000000.0,-690000000.0,0.0,0.0,46000000.0,52000000.0,1484000000.0,-304000000.0,-203000000.0,0.0,0.0,55000000.0,-452000000.0,-2000000.0,0.0,-51000000.0,-1182000000.0,-674000000.0,-1909000000.0,11000000.0,-866000000.0,1142000000.0,2008000000.0,1484000000.0,-304000000.0,1180000000.0,CHF,24802000000.0,16132000000.0,8670000000.0,0.3495685832,0.0,1019000000.0,105000000.0,1124000000.0,7546000000.0,8670000000.0,24802000000.0,24000000.0,37000000.0,824000000.0,2499000000.0,0.1007580034,0.0,0.0,1638000000.0,1638000000.0,0.066043061,408000000.0,1181000000.0,0.0476171277,9.97,9.95,118485359.0,118748575.0,0.0,2024.0,27210000000.0,5.76
